"Trade.ID","Date...Time","Product","Delivery.Date","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous"
24684,2024-05-27 16:28:00,"CP-NZU",2024-05-29,150,44.5,150,6675,"","N","Y"
24670,2024-05-27 11:03:00,"CP-NZU",2024-05-29,319,43,319,13717,"","N","Y"
24668,2024-05-27 10:56:00,"CP-NZU",2024-05-29,500,43.5,500,21750,"","N","Y"
24667,2024-05-27 10:56:00,"CP-NZU",2024-05-29,248,44,248,10912,"","N","Y"
24665,2024-05-27 09:44:00,"CP-NZU",2024-05-29,102,44,102,4488,"","N","Y"
24660,2024-05-26 08:31:00,"CP-NZU",2024-05-28,2,44.5,2,89,"","N","Y"
24659,2024-05-26 08:25:00,"CP-NZU",2024-05-28,63,44.5,63,2803.5,"","N","Y"
24657,2024-05-25 13:08:00,"CP-NZU",2024-05-28,150,44.5,150,6675,"","N","Y"
24647,2024-05-24 13:39:00,"CP-NZU",2024-05-28,2500,44.5,2500,111250,"","N","Y"
24601,2024-05-23 11:11:00,"CP-NZU",2024-05-27,100,45.5,100,4550,"","N","Y"
24595,2024-05-22 15:22:00,"CP-NZU",2024-05-24,20,44,20,880,"","N","Y"
24591,2024-05-22 10:35:00,"CP-NZU",2024-05-24,1000,45,1000,45000,"","N","Y"
24569,2024-05-20 15:33:00,"CP-NZU",2024-05-22,1000,45,1000,45000,"","N","Y"
24547,2024-05-17 19:31:00,"CP-NZU",2024-05-21,100,52,100,5200,"","N","Y"
24520,2024-05-16 14:26:00,"CP-NZU",2024-05-20,3422,54.15,3422,185301.3,"Off Market Trade","Y","Y"
24519,2024-05-16 14:22:00,"CP-NZU",2024-05-20,100,54,100,5400,"","N","Y"
24518,2024-05-16 14:22:00,"CP-NZU",2024-05-20,200,54,200,10800,"","N","Y"
24517,2024-05-16 14:22:00,"CP-NZU",2024-05-20,600,54,600,32400,"","N","Y"
24516,2024-05-16 14:22:00,"CP-NZU",2024-05-20,352,54,352,19008,"","N","Y"
24485,2024-05-14 16:31:00,"CP-NZU",2024-05-16,10,53.5,10,535,"","N","Y"
24479,2024-05-14 11:20:00,"CP-NZU",2024-05-16,4913,54,4913,265302,"","N","Y"
24477,2024-05-13 19:56:00,"CP-NZU",2024-05-15,50,54.1,50,2705,"","N","Y"
24458,2024-05-13 08:08:00,"CP-NZU",2024-05-15,100,54,100,5400,"","N","Y"
24457,2024-05-13 08:08:00,"CP-NZU",2024-05-15,30,54,30,1620,"","N","Y"
24437,2024-05-10 17:07:00,"CP-NZU",2024-05-14,100,54,100,5400,"","N","Y"
24436,2024-05-10 17:05:00,"CP-NZU",2024-05-14,100,54.1,100,5410,"","N","Y"
24405,2024-05-09 13:58:00,"CP-NZU",2024-05-13,100,54,100,5400,"","N","Y"
24387,2024-05-09 10:53:00,"CP-NZU",2024-05-13,100,53.25,100,5325,"","N","Y"
24382,2024-05-09 10:08:00,"CP-NZU",2024-05-13,503,55,503,27665,"","N","Y"
24378,2024-05-08 16:13:00,"CP-NZU",2024-05-10,502,55,502,27610,"","N","Y"
24377,2024-05-08 15:39:00,"CP-NZU",2024-05-10,65,55,65,3575,"","N","Y"
24376,2024-05-08 15:19:00,"CP-NZU",2024-05-10,61,55,61,3355,"","N","Y"
24375,2024-05-08 15:19:00,"CP-NZU",2024-05-10,25,55,25,1375,"","N","Y"
24374,2024-05-08 15:19:00,"CP-NZU",2024-05-10,500,55,500,27500,"","N","Y"
24373,2024-05-08 15:19:00,"CP-NZU",2024-05-10,170,55,170,9350,"","N","Y"
24369,2024-05-08 11:21:00,"CP-NZU",2024-05-10,100,54,100,5400,"","N","Y"
24344,2024-05-07 11:37:00,"CP-NZU",2024-05-09,151,55,151,8305,"","N","Y"
24332,2024-05-06 10:12:00,"CP-NZU",2024-05-08,490,55,490,26950,"","N","Y"
24331,2024-05-06 10:00:00,"CP-NZU",2024-05-08,40,55,40,2200,"","N","Y"
24330,2024-05-06 10:00:00,"CP-NZU",2024-05-08,50,55,50,2750,"","N","Y"
24295,2024-05-03 13:13:00,"CP-NZU",2024-05-07,65,53.15,65,3454.75,"","N","Y"
24269,2024-05-02 13:31:00,"CP-NZU",2024-05-06,100,53.1,100,5310,"","N","Y"
24268,2024-05-02 12:04:00,"CP-NZU",2024-05-06,350,53.35,350,18672.5,"","N","Y"
24255,2024-05-01 13:37:00,"CP-NZU",2024-05-03,520,55,520,28600,"","N","Y"
24221,2024-04-29 12:23:00,"CP-NZU",2024-05-01,31,54,31,1674,"","N","Y"
24168,2024-04-24 14:37:00,"CP-NZU",2024-04-29,677,55,677,37235,"","N","Y"
24167,2024-04-24 14:37:00,"CP-NZU",2024-04-29,323,55,323,17765,"","N","Y"
24151,2024-04-23 14:28:00,"CP-NZU",2024-04-26,76,55.5,76,4218,"","N","Y"
24149,2024-04-23 11:27:00,"CP-NZU",2024-04-26,144,55.5,144,7992,"","N","Y"
24138,2024-04-22 14:39:00,"CP-NZU",2024-04-24,5865,55,5865,322575,"","N","Y"
24137,2024-04-22 14:39:00,"CP-NZU",2024-04-24,50,55,50,2750,"","N","Y"
24134,2024-04-22 11:37:00,"CP-NZU",2024-04-24,500,54,500,27000,"","N","Y"
24095,2024-04-18 15:26:00,"CP-NZU",2024-04-22,300,53,300,15900,"","N","Y"
24089,2024-04-18 15:05:00,"CP-NZU",2024-04-22,69,52.5,69,3622.5,"","N","Y"
24086,2024-04-18 12:07:00,"CP-NZU",2024-04-22,500,50,500,25000,"","N","Y"
24085,2024-04-18 12:02:00,"CP-NZU",2024-04-22,3820,52.5,3820,200550,"Off Market Trade","Y","Y"
24084,2024-04-18 12:01:00,"CP-NZU",2024-04-22,500,50,500,25000,"","N","Y"
24079,2024-04-18 09:58:00,"CP-NZU",2024-04-22,599,52.5,599,31447.5,"","N","Y"
24078,2024-04-18 09:43:00,"CP-NZU",2024-04-22,100,52,100,5200,"","N","Y"
24071,2024-04-17 17:29:00,"CP-NZU",2024-04-19,51,54.5,51,2779.5,"","N","Y"
24069,2024-04-17 14:12:00,"CP-NZU",2024-04-19,25,51,25,1275,"","N","Y"
24059,2024-04-17 12:24:00,"CP-NZU",2024-04-19,780,52,780,40560,"Off Market Trade","Y","Y"
24027,2024-04-15 16:27:00,"CP-NZU",2024-04-17,400,52.5,400,21000,"","N","Y"
24018,2024-04-14 18:11:00,"CP-NZU",2024-04-16,1,54,1,54,"","N","Y"
24002,2024-04-13 12:54:00,"CP-NZU",2024-04-16,35,54,35,1890,"","N","Y"
23988,2024-04-12 08:33:00,"CP-NZU",2024-07-11,2700,54,2700,145800,"Off Market Trade","Y","Y"
23973,2024-04-11 09:41:00,"CP-NZU",2024-04-15,60,53.5,60,3210,"","N","Y"
23967,2024-04-10 15:09:00,"CP-NZU",2024-04-12,49,53.5,49,2621.5,"","N","Y"
23966,2024-04-10 14:47:00,"CP-NZU",2024-04-12,81,54.5,81,4414.5,"","N","Y"
23962,2024-04-09 14:58:00,"CP-NZU",2024-04-11,100,55,100,5500,"","N","Y"
23957,2024-04-08 11:06:00,"CP-NZU",2024-04-10,290,57,290,16530,"","N","Y"
23956,2024-04-08 08:17:00,"CP-NZU",2024-04-10,40,57.5,40,2300,"","N","Y"
23912,2024-04-04 13:34:00,"CP-NZU",2024-04-26,7080,60.2,7080,426216,"Off Market Trade","Y","Y"
23910,2024-04-04 13:15:00,"CP-NZU",2024-04-08,500,58,500,29000,"","N","Y"
23892,2024-04-04 11:26:00,"CP-NZU",2024-04-08,828,57.5,828,47610,"","N","Y"
23891,2024-04-04 11:24:00,"CP-NZU",2024-04-08,1972,57.5,1972,113390,"","N","Y"
23890,2024-04-04 10:58:00,"CP-NZU",2024-04-08,3000,57.5,3000,172500,"","N","Y"
23889,2024-04-04 10:34:00,"CP-NZU",2024-04-08,107,58.5,107,6259.5,"","N","Y"
23888,2024-04-03 16:31:00,"CP-NZU",2024-04-05,35,58.5,35,2047.5,"","N","Y"
23885,2024-04-03 14:42:00,"CP-NZU",2024-04-05,64,58.5,64,3744,"","N","Y"
23882,2024-04-03 14:09:00,"CP-NZU",2024-04-05,76,58.5,76,4446,"","N","Y"
23880,2024-04-03 11:11:00,"CP-NZU",2024-04-05,1450,58.6,1450,84970,"Off Market Trade","Y","Y"
23872,2024-04-02 14:22:00,"CP-NZU",2024-04-04,30,57,30,1710,"","N","Y"
23801,2024-03-28 14:31:00,"CP-NZU",2024-04-03,600,56.5,600,33900,"","N","Y"
23795,2024-03-28 13:15:00,"CP-NZU",2024-04-03,308,56,308,17248,"","N","Y"
23790,2024-03-28 12:56:00,"CP-NZU",2024-04-03,260,56,260,14560,"","N","Y"
23743,2024-03-25 18:47:00,"CP-NZU",2024-03-27,150,54,150,8100,"","N","Y"
23712,2024-03-22 12:50:00,"CP-NZU",2024-03-26,2500,56,2500,140000,"Off Market Trade","Y","Y"
23711,2024-03-22 09:18:00,"CP-NZU",2024-03-26,290,54.25,290,15732.5,"","N","Y"
23710,2024-03-22 09:04:00,"CP-NZU",2024-03-26,290,54,290,15660,"","N","Y"
23709,2024-03-22 08:48:00,"CP-NZU",2024-03-26,10,54,10,540,"","N","Y"
23708,2024-03-22 08:48:00,"CP-NZU",2024-03-26,65,54,65,3510,"","N","Y"
23707,2024-03-22 08:48:00,"CP-NZU",2024-03-26,35,54.25,35,1898.75,"","N","Y"
23701,2024-03-21 10:30:00,"CP-NZU",2024-03-25,117,51,117,5967,"","N","Y"
23700,2024-03-21 10:30:00,"CP-NZU",2024-03-25,20,52,20,1040,"","N","Y"
23699,2024-03-21 10:29:00,"CP-NZU",2024-03-25,20,53,20,1060,"","N","Y"
23698,2024-03-21 10:29:00,"CP-NZU",2024-03-25,15,53,15,795,"","N","Y"
23693,2024-03-20 16:07:00,"CP-NZU",2024-03-22,5000,54,5000,270000,"Off Market Trade","Y","Y"
23687,2024-03-20 12:28:00,"CP-NZU",2024-03-22,25,60,25,1500,"","N","Y"
23686,2024-03-20 12:03:00,"CP-NZU",2024-03-22,1434,66,1434,94644,"","N","Y"
23685,2024-03-20 12:03:00,"CP-NZU",2024-03-22,66,66,66,4356,"","N","Y"
23682,2024-03-19 14:14:00,"CP-NZU",2024-03-21,400,65,400,26000,"","N","Y"
23681,2024-03-19 12:49:00,"CP-NZU",2024-03-21,60,65,60,3900,"","N","Y"
23680,2024-03-19 11:16:00,"CP-NZU",2024-03-21,500,64.05,500,32025,"","N","Y"
23679,2024-03-19 11:16:00,"CP-NZU",2024-03-21,450,64.5,450,29025,"","N","Y"
23666,2024-03-18 15:56:00,"CP-NZU",2024-03-20,35,65,35,2275,"","N","Y"
23665,2024-03-18 15:56:00,"CP-NZU",2024-03-20,48,65,48,3120,"","N","Y"
23656,2024-03-18 14:09:00,"CP-NZU",2024-03-20,100,65,100,6500,"","N","Y"
23655,2024-03-18 13:58:00,"CP-NZU",2024-03-20,650,65,650,42250,"","N","Y"
23654,2024-03-18 13:54:00,"CP-NZU",2024-03-20,202,65,202,13130,"","N","Y"
23627,2024-03-15 13:21:00,"CP-NZU",2024-03-19,35,65,35,2275,"","N","Y"
23569,2024-03-13 11:33:00,"CP-NZU",2024-03-15,100,67.5,100,6750,"","N","Y"
23555,2024-03-12 10:36:00,"CP-NZU",2024-03-14,111,69,111,7659,"","N","Y"
23550,2024-03-11 13:38:00,"CP-NZU",2024-03-13,585,68.25,585,39926.25,"Off Market Trade","Y","Y"
23510,2024-03-08 14:43:00,"CP-NZU",2024-03-12,150,70,150,10500,"","N","Y"
23509,2024-03-08 14:43:00,"CP-NZU",2024-03-12,200,70,200,14000,"","N","Y"
23505,2024-03-08 13:02:00,"CP-NZU",2024-03-12,2000,69,2000,138000,"","N","Y"
23504,2024-03-08 13:02:00,"CP-NZU",2024-03-12,1465,69,1465,101085,"","N","Y"
23503,2024-03-08 13:02:00,"CP-NZU",2024-03-12,35,69,35,2415,"","N","Y"
23497,2024-03-08 12:34:00,"CP-NZU",2024-03-12,435,69,435,30015,"","N","Y"
23495,2024-03-08 12:19:00,"CP-NZU",2024-03-12,100,69,100,6900,"","N","Y"
