"Trade.ID","Date...Time","Product","Delivery.Date","Quantity","Unit.Price","Total.Quantity","Value","Off.Market.Trade","Broker","Anonymous"
21204,2023-09-04 09:49:00,"CP-NZU","6-Sep-23",63,70,63,4410,"","N","Y"
21203,2023-09-04 09:49:00,"CP-NZU","6-Sep-23",937,70,937,65590,"","N","Y"
21206,2023-09-04 14:48:00,"CP-NZU","6-Sep-23",714,70,714,49980,"","N","Y"
21218,2023-09-05 14:07:00,"CP-NZU","7-Sep-23",8000,69.75,8000,558000,"Off Market Trade","Y","Y"
21235,2023-09-05 16:49:00,"CP-NZU","7-Sep-23",500,70,500,35000,"","N","Y"
21234,2023-09-05 16:49:00,"CP-NZU","7-Sep-23",100,70,100,7000,"","N","Y"
21233,2023-09-05 16:49:00,"CP-NZU","7-Sep-23",153,70,153,10710,"","N","Y"
21232,2023-09-05 16:49:00,"CP-NZU","7-Sep-23",27,70,27,1890,"","N","Y"
21231,2023-09-05 16:49:00,"CP-NZU","7-Sep-23",203,70,203,14210,"","N","Y"
21236,2023-09-05 17:08:00,"CP-NZU","7-Sep-23",517,70,517,36190,"","N","Y"
21237,2023-09-06 08:32:00,"CP-NZU","8-Sep-23",300,70,300,21000,"","N","Y"
21239,2023-09-06 08:50:00,"CP-NZU","8-Sep-23",80,70,80,5600,"","N","Y"
21238,2023-09-06 08:50:00,"CP-NZU","8-Sep-23",100,70,100,7000,"","N","Y"
21240,2023-09-06 09:07:00,"CP-NZU","8-Sep-23",400,70,400,28000,"","N","Y"
21241,2023-09-06 09:48:00,"CP-NZU","8-Sep-23",234,70,234,16380,"","N","Y"
21244,2023-09-06 13:49:00,"CP-NZU","8-Sep-23",20,71,20,1420,"","N","Y"
21245,2023-09-06 17:24:00,"CP-NZU","8-Sep-23",500,68,500,34000,"","N","Y"
21256,2023-09-07 09:58:00,"CP-NZU","11-Sep-23",1000,70.5,1000,70500,"Off Market Trade","Y","Y"
21260,2023-09-07 13:16:00,"CP-NZU","11-Sep-23",1086,71,1086,77106,"","Y","Y"
21259,2023-09-07 13:16:00,"CP-NZU","11-Sep-23",500,70.75,500,35375,"","Y","Y"
21258,2023-09-07 13:16:00,"CP-NZU","11-Sep-23",354,70.5,354,24957,"","Y","Y"
21257,2023-09-07 13:16:00,"CP-NZU","11-Sep-23",106,70.25,106,7446.5,"","Y","Y"
21264,2023-09-07 16:19:00,"CP-NZU","11-Sep-23",500,71,500,35500,"","N","Y"
21263,2023-09-07 16:19:00,"CP-NZU","11-Sep-23",1100,71,1100,78100,"","N","Y"
21262,2023-09-07 16:19:00,"CP-NZU","11-Sep-23",400,71,400,28400,"","N","Y"
21266,2023-09-08 10:42:00,"CP-NZU","12-Sep-23",258,71.5,258,18447,"","N","Y"
21280,2023-09-08 13:39:00,"CP-NZU","12-Sep-23",200,72,200,14400,"","N","Y"
21279,2023-09-08 13:39:00,"CP-NZU","12-Sep-23",125,72,125,9000,"","N","Y"
21278,2023-09-08 13:39:00,"CP-NZU","12-Sep-23",250,71.75,250,17937.5,"","N","Y"
21277,2023-09-08 13:39:00,"CP-NZU","12-Sep-23",742,71.5,742,53053,"","N","Y"
21326,2023-09-14 09:59:00,"CP-NZU","18-Sep-23",100,71,100,7100,"","N","Y"
21329,2023-09-14 10:42:00,"CP-NZU","18-Sep-23",500,71,500,35500,"","N","Y"
21359,2023-09-16 11:15:00,"CP-NZU","19-Sep-23",100,70,100,7000,"","N","Y"
21393,2023-09-19 11:51:00,"CP-NZU","21-Sep-23",40,67,40,2680,"","Y","Y"
21394,2023-09-19 12:05:00,"CP-NZU","21-Sep-23",17860,65,17860,1160900,"Off Market Trade","Y","Y"
21404,2023-09-19 16:07:00,"CP-NZU","21-Sep-23",20,65,20,1300,"","N","Y"
21411,2023-09-20 14:08:00,"CP-NZU","22-Sep-23",1000,64.5,1000,64500,"","N","Y"
21412,2023-09-20 14:18:00,"CP-NZU","22-Sep-23",1000,65,1000,65000,"","N","Y"
21413,2023-09-20 14:23:00,"CP-NZU","22-Sep-23",980,65,980,63700,"","N","Y"
21427,2023-09-21 13:59:00,"CP-NZU","25-Sep-23",2000,65.5,2000,131000,"","Y","Y"
21428,2023-09-21 15:26:00,"CP-NZU","25-Sep-23",394,66,394,26004,"","N","Y"
21435,2023-09-22 08:50:00,"CP-NZU","26-Sep-23",1066,65,1066,69290,"","N","Y"
21447,2023-09-23 08:06:00,"CP-NZU","26-Sep-23",5,64.5,5,322.5,"","N","Y"
21469,2023-09-25 16:21:00,"CP-NZU","20-Sep-24",10000,71,10000,710000,"Off Market Trade","Y","Y"
21481,2023-09-25 19:52:00,"CP-NZU","27-Sep-23",571,63.5,571,36258.5,"","N","Y"
21486,2023-09-26 09:43:00,"CP-NZU","28-Sep-23",500,64,500,32000,"","N","Y"
21502,2023-09-27 15:08:00,"CP-NZU","29-Sep-23",1500,63.5,1500,95250,"Off Market Trade","Y","Y"
21508,2023-09-28 14:12:00,"CP-NZU","2-Oct-23",500,64.25,500,32125,"","N","Y"
21510,2023-09-28 14:59:00,"CP-NZU","2-Oct-23",1000,65,1000,65000,"","N","Y"
21509,2023-09-28 14:59:00,"CP-NZU","2-Oct-23",250,65,250,16250,"","N","Y"
21528,2023-09-29 16:49:00,"CP-NZU","3-Oct-23",353,65,353,22945,"","N","Y"
21560,2023-10-02 13:07:00,"CP-NZU","4-Oct-23",35,65,35,2275,"","N","Y"
21590,2023-10-04 15:47:00,"CP-NZU","6-Oct-23",100,64,100,6400,"","N","Y"
21593,2023-10-04 18:37:00,"CP-NZU","6-Oct-23",500,64,500,32000,"","N","Y"
21594,2023-10-05 09:44:00,"CP-NZU","9-Oct-23",200,64,200,12800,"","N","Y"
21604,2023-10-05 13:39:00,"CP-NZU","20-Sep-24",7900,72,7900,568800,"Off Market Trade","Y","Y"
21629,2023-10-06 15:42:00,"CP-NZU","10-Oct-23",247,65,247,16055,"","N","Y"
21632,2023-10-06 16:42:00,"CP-NZU","10-Oct-23",100,65.5,100,6550,"","N","Y"
21641,2023-10-09 08:47:00,"CP-NZU","11-Oct-23",53,64,53,3392,"","N","Y"
21642,2023-10-09 09:23:00,"CP-NZU","11-Oct-23",4466,65,4466,290290,"","N","Y"
21643,2023-10-09 09:32:00,"CP-NZU","11-Oct-23",541,65,541,35165,"","N","Y"
21645,2023-10-09 10:02:00,"CP-NZU","11-Oct-23",200,65,200,13000,"","N","Y"
21647,2023-10-09 10:19:00,"CP-NZU","11-Oct-23",500,65,500,32500,"","N","Y"
21648,2023-10-09 10:20:00,"CP-NZU","11-Oct-23",53,65.5,53,3471.5,"","N","Y"
21652,2023-10-09 13:56:00,"CP-NZU","11-Oct-23",2358,65.5,2358,154449,"","N","Y"
21655,2023-10-10 09:57:00,"CP-NZU","12-Oct-23",1000,65.5,1000,65500,"","N","Y"
21656,2023-10-10 10:16:00,"CP-NZU","12-Oct-23",500,65.5,500,32750,"","N","Y"
21657,2023-10-10 10:39:00,"CP-NZU","12-Oct-23",200,66,200,13200,"","N","Y"
21658,2023-10-10 11:11:00,"CP-NZU","12-Oct-23",347,65.5,347,22728.5,"","N","Y"
21668,2023-10-11 10:34:00,"CP-NZU","13-Oct-23",3000,66.8,3000,200400,"","Y","Y"
21667,2023-10-11 10:34:00,"CP-NZU","13-Oct-23",335,66.5,335,22277.5,"","Y","Y"
21685,2023-10-11 16:34:00,"CP-NZU","13-Oct-23",1952,67,1952,130784,"","N","Y"
21684,2023-10-11 16:34:00,"CP-NZU","13-Oct-23",1000,67,1000,67000,"","N","Y"
21706,2023-10-13 11:26:00,"CP-NZU","17-Oct-23",133,67,133,8911,"","N","Y"
21705,2023-10-13 11:26:00,"CP-NZU","17-Oct-23",200,67,200,13400,"","N","Y"
21709,2023-10-13 13:22:00,"CP-NZU","25-Mar-24",3000,70,3000,210000,"Off Market Trade","Y","Y"
21737,2023-10-16 16:25:00,"CP-NZU","18-Oct-23",500,66.05,500,33025,"","N","Y"
21740,2023-10-17 14:54:00,"CP-NZU","19-Oct-23",578,67.5,578,39015,"","N","Y"
21739,2023-10-17 14:54:00,"CP-NZU","19-Oct-23",70,67.5,70,4725,"","N","Y"
21742,2023-10-17 16:11:00,"CP-NZU","19-Oct-23",150,67.5,150,10125,"","N","Y"
21752,2023-10-18 11:49:00,"CP-NZU","20-Oct-23",1000,68.25,1000,68250,"","N","Y"
21756,2023-10-18 14:13:00,"CP-NZU","20-Oct-23",1000,69,1000,69000,"","N","Y"
21813,2023-10-24 17:09:00,"CP-NZU","26-Oct-23",1000,68,1000,68000,"","N","Y"
21817,2023-10-25 11:49:00,"CP-NZU","27-Oct-23",5000,68.5,5000,342500,"","Y","Y"
21824,2023-10-25 17:07:00,"CP-NZU","27-Oct-23",5000,68.75,5000,343750,"","Y","Y"
21829,2023-10-26 10:06:00,"CP-NZU","30-Oct-23",1000,68.75,1000,68750,"","N","Y"
21832,2023-10-26 10:08:00,"CP-NZU","30-Oct-23",5000,69.25,5000,346250,"","N","Y"
21831,2023-10-26 10:08:00,"CP-NZU","30-Oct-23",90,69,90,6210,"","N","Y"
21830,2023-10-26 10:08:00,"CP-NZU","30-Oct-23",149,69,149,10281,"","N","Y"
21836,2023-10-26 12:37:00,"CP-NZU","30-Oct-23",200,70,200,14000,"","Y","Y"
21835,2023-10-26 12:37:00,"CP-NZU","30-Oct-23",100,70,100,7000,"","Y","Y"
21834,2023-10-26 12:37:00,"CP-NZU","30-Oct-23",1589,70,1589,111230,"","Y","Y"
21833,2023-10-26 12:37:00,"CP-NZU","30-Oct-23",100,70,100,7000,"","Y","Y"
21837,2023-10-26 14:56:00,"CP-NZU","30-Oct-23",1000,68,1000,68000,"","N","Y"
21838,2023-10-26 15:50:00,"CP-NZU","30-Oct-23",402,68,402,27336,"","N","Y"
21839,2023-10-26 16:09:00,"CP-NZU","30-Oct-23",1673,68.75,1673,115018.75,"","Y","Y"
21857,2023-10-27 16:48:00,"CP-NZU","31-Oct-23",575,69,575,39675,"","Y","Y"
21868,2023-10-30 14:06:00,"CP-NZU","1-Nov-23",1000,69,1000,69000,"","Y","Y"
21869,2023-10-30 14:28:00,"CP-NZU","1-Nov-23",1200,69,1200,82800,"","Y","Y"
21885,2023-11-01 10:55:00,"CP-NZU","3-Nov-23",1000,69.5,1000,69500,"","Y","Y"
21891,2023-11-02 11:19:00,"CP-NZU","6-Nov-23",1071,69.5,1071,74434.5,"","Y","Y"
21890,2023-11-02 11:19:00,"CP-NZU","6-Nov-23",668,69.5,668,46426,"","Y","Y"
21895,2023-11-02 16:31:00,"CP-NZU","6-Nov-23",241,69.4,241,16725.4,"","Y","Y"
21900,2023-11-03 09:52:00,"CP-NZU","7-Nov-23",20,69,20,1380,"","N","Y"
21940,2023-11-06 16:03:00,"CP-NZU","8-Nov-23",300,70,300,21000,"","Y","Y"
21939,2023-11-06 16:03:00,"CP-NZU","8-Nov-23",417,70,417,29190,"","Y","Y"
21958,2023-11-07 10:30:00,"CP-NZU","9-Nov-23",100,70,100,7000,"","Y","Y"
21957,2023-11-07 10:30:00,"CP-NZU","9-Nov-23",500,70,500,35000,"","Y","Y"
21959,2023-11-07 13:17:00,"CP-NZU","9-Nov-23",250,70.4,250,17600,"","Y","Y"
21960,2023-11-07 13:43:00,"CP-NZU","9-Nov-23",817,70.45,817,57557.65,"","Y","Y"
21965,2023-11-08 10:42:00,"CP-NZU","10-Nov-23",5000,70.5,5000,352500,"","Y","Y"
21966,2023-11-08 10:46:00,"CP-NZU","10-Nov-23",5000,70.95,5000,354750,"","Y","Y"
21969,2023-11-08 10:48:00,"CP-NZU","10-Nov-23",1000,71,1000,71000,"","Y","Y"
21968,2023-11-08 10:48:00,"CP-NZU","10-Nov-23",637,71,637,45227,"","Y","Y"
21967,2023-11-08 10:48:00,"CP-NZU","10-Nov-23",1000,71,1000,71000,"","Y","Y"
21970,2023-11-08 10:58:00,"CP-NZU","10-Nov-23",5000,71.25,5000,356250,"","Y","Y"
21971,2023-11-08 11:46:00,"CP-NZU","10-Nov-23",1046,71.25,1046,74527.5,"","N","Y"
21972,2023-11-08 13:38:00,"CP-NZU","10-Nov-23",829,71.95,829,59646.55,"","N","Y"
22042,2023-11-14 11:14:00,"CP-NZU","16-Nov-23",191,70.9,191,13541.9,"","N","Y"
22063,2023-11-15 12:18:00,"CP-NZU","17-Nov-23",100,70,100,7000,"","N","Y"
22066,2023-11-15 13:36:00,"CP-NZU","17-Nov-23",1741,69.6,1741,121173.6,"","Y","Y"
22065,2023-11-15 13:36:00,"CP-NZU","17-Nov-23",900,70,900,63000,"","N","Y"
22077,2023-11-16 13:20:00,"CP-NZU","20-Nov-23",386,70,386,27020,"","Y","Y"
22098,2023-11-17 16:36:00,"CP-NZU","21-Nov-23",5000,70,5000,350000,"","Y","Y"
22099,2023-11-17 16:54:00,"CP-NZU","21-Nov-23",730,70,730,51100,"","Y","Y"
22123,2023-11-20 15:31:00,"CP-NZU","22-Nov-23",650,70,650,45500,"","Y","Y"
22129,2023-11-21 08:20:00,"CP-NZU","23-Nov-23",1000,70.25,1000,70250,"","N","Y"
22130,2023-11-21 08:21:00,"CP-NZU","23-Nov-23",2000,70.5,2000,141000,"","N","Y"
22133,2023-11-21 12:59:00,"CP-NZU","23-Nov-23",100,70.1,100,7010,"","Y","Y"
22146,2023-11-22 10:51:00,"CP-NZU","24-Nov-23",500,70.2,500,35100,"","Y","Y"
22147,2023-11-22 14:03:00,"CP-NZU","24-Nov-23",350,70.2,350,24570,"","Y","Y"
22148,2023-11-22 15:49:00,"CP-NZU","24-Nov-23",216,70.2,216,15163.2,"","Y","Y"
22152,2023-11-22 16:09:00,"CP-NZU","24-Nov-23",500,70.2,500,35100,"","Y","Y"
22156,2023-11-23 09:29:00,"CP-NZU","27-Nov-23",1000,70.5,1000,70500,"","N","Y"
22155,2023-11-23 09:29:00,"CP-NZU","27-Nov-23",558,70.2,558,39171.6,"","N","Y"
22168,2023-11-23 10:10:00,"CP-NZU","27-Nov-23",1442,70,1442,100940,"","N","Y"
22169,2023-11-23 10:11:00,"CP-NZU","27-Nov-23",7308,70,7308,511560,"","N","Y"
22173,2023-11-23 13:37:00,"CP-NZU","27-Nov-23",800,70.25,800,56200,"","Y","Y"
22174,2023-11-23 16:03:00,"CP-NZU","27-Nov-23",1000,70.5,1000,70500,"","Y","Y"
22186,2023-11-24 12:23:00,"CP-NZU","28-Nov-23",5000,70.95,5000,354750,"","N","Y"
22185,2023-11-24 12:23:00,"CP-NZU","28-Nov-23",240,70.85,240,17004,"","N","Y"
22187,2023-11-24 12:55:00,"CP-NZU","28-Nov-23",500,71.1,500,35550,"","N","Y"
22197,2023-11-27 08:06:00,"CP-NZU","29-Nov-23",25,72,25,1800,"","N","Y"
22198,2023-11-27 10:59:00,"CP-NZU","29-Nov-23",3750,71.75,3750,269062.5,"","N","Y"
22203,2023-11-27 12:40:00,"CP-NZU","29-Nov-23",1328,72,1328,95616,"","Y","Y"
22202,2023-11-27 12:40:00,"CP-NZU","29-Nov-23",100,72,100,7200,"","Y","Y"
22201,2023-11-27 12:40:00,"CP-NZU","29-Nov-23",100,72,100,7200,"","Y","Y"
22206,2023-11-27 14:56:00,"CP-NZU","29-Nov-23",1500,72.25,1500,108375,"","Y","Y"
22207,2023-11-27 15:29:00,"CP-NZU","29-Nov-23",100,73,100,7300,"","N","Y"
22212,2023-11-28 08:38:00,"CP-NZU","30-Nov-23",500,72.5,500,36250,"","N","Y"
22221,2023-11-28 12:15:00,"CP-NZU","30-Nov-23",1000,73,1000,73000,"","Y","Y"
22220,2023-11-28 12:15:00,"CP-NZU","30-Nov-23",626,73,626,45698,"","Y","Y"
22219,2023-11-28 12:15:00,"CP-NZU","30-Nov-23",43,73,43,3139,"","Y","Y"
22226,2023-11-28 15:19:00,"CP-NZU","30-Nov-23",410,73.25,410,30032.5,"","Y","Y"
22225,2023-11-28 15:19:00,"CP-NZU","30-Nov-23",5000,73.25,5000,366250,"","Y","Y"
22235,2023-11-29 13:57:00,"CP-NZU","1-Dec-23",100,75,100,7500,"","N","Y"
22234,2023-11-29 13:57:00,"CP-NZU","1-Dec-23",100,75,100,7500,"","N","Y"
22233,2023-11-29 13:57:00,"CP-NZU","1-Dec-23",400,75,400,30000,"","N","Y"
22257,2023-11-30 14:09:00,"CP-NZU","4-Dec-23",1300,73.5,1300,95550,"","Y","Y"
22264,2023-12-01 11:40:00,"CP-NZU","5-Dec-23",500,73.5,500,36750,"","N","Y"
22265,2023-12-01 11:41:00,"CP-NZU","5-Dec-23",7,73.5,7,514.5,"","Y","Y"
22266,2023-12-01 11:42:00,"CP-NZU","5-Dec-23",500,74.5,500,37250,"","Y","Y"
22267,2023-12-01 12:48:00,"CP-NZU","5-Dec-23",2750,74.25,2750,204187.5,"Off Market Trade","Y","Y"
22283,2023-12-03 16:22:00,"CP-NZU","5-Dec-23",250,74.5,250,18625,"","N","Y"
22284,2023-12-04 08:21:00,"CP-NZU","6-Dec-23",450,74.5,450,33525,"","N","Y"
22287,2023-12-04 09:38:00,"CP-NZU","6-Dec-23",100,75,100,7500,"","N","Y"
22286,2023-12-04 09:38:00,"CP-NZU","6-Dec-23",400,75,400,30000,"","N","Y"
22285,2023-12-04 09:38:00,"CP-NZU","6-Dec-23",400,74.9,400,29960,"","N","Y"
22288,2023-12-04 12:15:00,"CP-NZU","6-Dec-23",125,76,125,9500,"","Y","Y"
22301,2023-12-06 09:28:00,"CP-NZU","8-Dec-23",1000,74.5,1000,74500,"","N","Y"
22309,2023-12-06 11:54:00,"CP-NZU","8-Dec-23",250,75,250,18750,"","N","Y"
22333,2023-12-07 10:41:00,"CP-NZU","11-Dec-23",1408,71,1408,99968,"","Y","Y"
22334,2023-12-07 10:45:00,"CP-NZU","11-Dec-23",428,71,428,30388,"","Y","Y"
22362,2023-12-11 08:39:00,"CP-NZU","13-Dec-23",600,70,600,42000,"","N","Y"
22367,2023-12-11 12:22:00,"CP-NZU (F)","Mar-24",7000,70,7000,490000,"Off Market Trade","Y","Y"
22370,2023-12-11 13:56:00,"CP-NZU","13-Dec-23",50,70,50,3500,"","N","Y"
22373,2023-12-12 08:58:00,"CP-NZU","14-Dec-23",1000,70,1000,70000,"","N","Y"
22376,2023-12-12 12:33:00,"CP-NZU","14-Dec-23",5000,71.9,5000,359500,"","Y","Y"
22375,2023-12-12 12:33:00,"CP-NZU","14-Dec-23",40,71,40,2840,"","N","Y"
22382,2023-12-13 09:08:00,"CP-NZU","15-Dec-23",70,72,70,5040,"","N","Y"
22383,2023-12-13 09:34:00,"CP-NZU","15-Dec-23",350,72,350,25200,"","N","Y"
22389,2023-12-13 14:03:00,"CP-NZU","15-Dec-23",10000,71.9,10000,719000,"Off Market Trade","Y","Y"
22390,2023-12-13 14:55:00,"CP-NZU","15-Dec-23",10000,71.75,10000,717500,"Off Market Trade","Y","Y"
22395,2023-12-14 10:50:00,"CP-NZU","18-Dec-23",500,71.5,500,35750,"","N","Y"
22408,2023-12-15 09:27:00,"CP-NZU","19-Dec-23",4190,71,4190,297490,"","N","Y"
22409,2023-12-15 09:34:00,"CP-NZU","19-Dec-23",1000,71,1000,71000,"","N","Y"
22426,2023-12-15 12:40:00,"CP-NZU","19-Dec-23",500,71.5,500,35750,"","N","Y"
22445,2023-12-18 10:28:00,"CP-NZU","20-Dec-23",2490,71,2490,176790,"","N","Y"
22513,2023-12-21 17:06:00,"CP-NZU","8-Jan-24",12,70,12,840,"","N","Y"
22836,2024-01-12 11:12:00,"CP-NZU","16-Jan-24",150,67.7,150,10155,"","Y","Y"
22835,2024-01-12 11:12:00,"CP-NZU","16-Jan-24",50,69,50,3450,"","Y","Y"
22932,2024-01-22 13:02:00,"CP-NZU","24-Jan-24",1000,67,1000,67000,"","Y","Y"
22946,2024-01-23 11:14:00,"CP-NZU","25-Jan-24",100,67.5,100,6750,"","Y","Y"
22947,2024-01-23 12:01:00,"CP-NZU","25-Jan-24",100,66.5,100,6650,"","Y","Y"
22953,2024-01-23 16:02:00,"CP-NZU","25-Jan-24",500,67.5,500,33750,"","N","Y"
22954,2024-01-23 16:46:00,"CP-NZU","25-Jan-24",250,68,250,17000,"","Y","Y"
22962,2024-01-24 11:57:00,"CP-NZU","26-Jan-24",1902,68.95,1902,131142.9,"","Y","Y"
22963,2024-01-24 11:59:00,"CP-NZU","26-Jan-24",75,69,75,5175,"","Y","Y"
22964,2024-01-24 12:09:00,"CP-NZU","26-Jan-24",912,69,912,62928,"","Y","Y"
22967,2024-01-24 13:00:00,"CP-NZU","26-Jan-24",230,69,230,15870,"","Y","Y"
22970,2024-01-24 13:08:00,"CP-NZU","26-Jan-24",100,70,100,7000,"","Y","Y"
22969,2024-01-24 13:08:00,"CP-NZU","26-Jan-24",1000,70,1000,70000,"","Y","Y"
22968,2024-01-24 13:08:00,"CP-NZU","26-Jan-24",500,70,500,35000,"","Y","Y"
22979,2024-01-26 08:28:00,"CP-NZU","30-Jan-24",304,69.1,304,21006.4,"","Y","Y"
22993,2024-01-26 16:05:00,"CP-NZU","30-Jan-24",125,70,125,8750,"","Y","Y"
23034,2024-01-30 12:32:00,"CP-NZU","1-Feb-24",145,69,145,10005,"","Y","Y"
23035,2024-01-30 13:19:00,"CP-NZU","1-Feb-24",10,70,10,700,"","Y","Y"
23036,2024-01-30 13:20:00,"CP-NZU","1-Feb-24",50,69.1,50,3455,"","Y","Y"
23045,2024-01-30 17:14:00,"CP-NZU","1-Feb-24",25,71,25,1775,"","Y","Y"
23044,2024-01-30 17:14:00,"CP-NZU","1-Feb-24",100,71,100,7100,"","Y","Y"
23047,2024-01-30 19:07:00,"CP-NZU","1-Feb-24",100,70.5,100,7050,"","Y","Y"
23054,2024-01-31 17:24:00,"CP-NZU","2-Feb-24",100,72.5,100,7250,"","Y","Y"
23055,2024-01-31 17:30:00,"CP-NZU","2-Feb-24",5000,73.5,5000,367500,"Off Market Trade","Y","Y"
23059,2024-02-01 14:08:00,"CP-NZU","5-Feb-24",1816,73.25,1816,133022,"Off Market Trade","Y","Y"
23060,2024-02-01 14:39:00,"CP-NZU","5-Feb-24",467,73,467,34091,"","Y","Y"
23061,2024-02-01 15:49:00,"CP-NZU","5-Feb-24",1500,73,1500,109500,"","Y","Y"
23065,2024-02-01 16:45:00,"CP-NZU","5-Feb-24",3182,73.25,3182,233081.5,"Off Market Trade","Y","Y"
23084,2024-02-02 17:05:00,"CP-NZU","7-Feb-24",150,73,150,10950,"","Y","Y"
23083,2024-02-02 17:05:00,"CP-NZU","7-Feb-24",5000,73,5000,365000,"","Y","Y"
23082,2024-02-02 17:05:00,"CP-NZU","7-Feb-24",123,73,123,8979,"","Y","Y"
23173,2024-02-12 12:08:00,"CP-NZU","23-Feb-24",2657,73,2657,193961,"Off Market Trade","Y","Y"
23190,2024-02-13 14:32:00,"CP-NZU","15-Feb-24",1613,70.75,1613,114119.75,"Off Market Trade","Y","Y"
23195,2024-02-13 15:11:00,"CP-NZU","15-Feb-24",800,71,800,56800,"","Y","Y"
23196,2024-02-13 15:39:00,"CP-NZU","15-Feb-24",1000,71.6,1000,71600,"","N","Y"
23204,2024-02-14 15:42:00,"CP-NZU","16-Feb-24",1000,70,1000,70000,"","Y","Y"
23205,2024-02-15 08:24:00,"CP-NZU","19-Feb-24",1000,70,1000,70000,"","N","Y"
23216,2024-02-15 12:52:00,"CP-NZU","19-Feb-24",100,69.5,100,6950,"","Y","Y"
23217,2024-02-15 14:40:00,"CP-NZU","19-Feb-24",1007,70,1007,70490,"","N","Y"
23235,2024-02-16 12:03:00,"CP-NZU","20-Feb-24",4114,68.5,4114,281809,"","Y","Y"
23266,2024-02-19 11:21:00,"CP-NZU","21-Feb-24",720,68.5,720,49320,"","Y","Y"
23265,2024-02-19 11:21:00,"CP-NZU","21-Feb-24",100,68.4,100,6840,"","Y","Y"
23264,2024-02-19 11:21:00,"CP-NZU","21-Feb-24",150,68,150,10200,"","Y","Y"
23284,2024-02-20 16:22:00,"CP-NZU","22-Feb-24",335,69.25,335,23198.75,"","N","Y"
23301,2024-02-21 15:14:00,"CP-NZU","23-Feb-24",5000,67,5000,335000,"","Y","Y"
23302,2024-02-21 15:45:00,"CP-NZU","23-Feb-24",1336,66.5,1336,88844,"","Y","Y"
23307,2024-02-22 08:44:00,"CP-NZU","26-Feb-24",400,66.5,400,26600,"","N","Y"
23344,2024-02-26 16:53:00,"CP-NZU","28-Feb-24",50,66.5,50,3325,"","N","Y"
23356,2024-02-27 10:57:00,"CP-NZU","29-Feb-24",196,66.5,196,13034,"","N","Y"
23355,2024-02-27 10:57:00,"CP-NZU","29-Feb-24",20,66.5,20,1330,"","N","Y"
23354,2024-02-27 10:57:00,"CP-NZU","29-Feb-24",550,66.5,550,36575,"","N","Y"
23368,2024-02-29 10:00:00,"CP-NZU","4-Mar-24",200,65,200,13000,"","N","Y"
23371,2024-02-29 10:34:00,"CP-NZU","4-Mar-24",1000,66.5,1000,66500,"Off Market Trade","Y","Y"
23373,2024-02-29 11:29:00,"CP-NZU","15-Mar-24",5542,66.5,5542,368543,"Off Market Trade","Y","Y"
23375,2024-02-29 15:09:00,"CP-NZU","4-Mar-24",127,65,127,8255,"","Y","Y"
23383,2024-03-01 09:02:00,"CP-NZU","15-Mar-24",1000,66.5,1000,66500,"Off Market Trade","Y","Y"
23394,2024-03-01 16:41:00,"CP-NZU","5-Mar-24",604,67,604,40468,"","N","Y"
23419,2024-03-04 12:28:00,"CP-NZU","6-Mar-24",249,65,249,16185,"","Y","Y"
23422,2024-03-04 15:42:00,"CP-NZU","6-Mar-24",19,65,19,1235,"","Y","Y"
23426,2024-03-04 17:01:00,"CP-NZU","6-Mar-24",218,65,218,14170,"","Y","Y"
23447,2024-03-05 14:54:00,"CP-NZU","7-Mar-24",186,66,186,12276,"","Y","Y"
23446,2024-03-05 14:54:00,"CP-NZU","7-Mar-24",50,66,50,3300,"","Y","Y"
23456,2024-03-05 15:51:00,"CP-NZU","7-Mar-24",1000,66,1000,66000,"","Y","Y"
23459,2024-03-06 12:50:00,"CP-NZU","8-Mar-24",133,67,133,8911,"","Y","Y"
23458,2024-03-06 12:50:00,"CP-NZU","8-Mar-24",12,66,12,792,"","Y","Y"
23460,2024-03-06 13:12:00,"CP-NZU","8-Mar-24",1324,67,1324,88708,"Off Market Trade","Y","Y"
23466,2024-03-06 15:18:00,"CP-NZU","8-Mar-24",445,67,445,29815,"","Y","Y"
23468,2024-03-06 16:12:00,"CP-NZU","8-Mar-24",1000,67.5,1000,67500,"","Y","Y"
23471,2024-03-06 16:51:00,"CP-NZU","8-Mar-24",170,68,170,11560,"","Y","Y"
23470,2024-03-06 16:51:00,"CP-NZU","8-Mar-24",150,68,150,10200,"","Y","Y"
23469,2024-03-06 16:51:00,"CP-NZU","8-Mar-24",125,68,125,8500,"","Y","Y"
23478,2024-03-07 13:03:00,"CP-NZU","11-Mar-24",620,68,620,42160,"","Y","Y"
23494,2024-03-08 11:28:00,"CP-NZU","12-Mar-24",1054,68,1054,71672,"","Y","Y"
23495,2024-03-08 12:19:00,"CP-NZU","12-Mar-24",100,69,100,6900,"","N","Y"
23497,2024-03-08 12:34:00,"CP-NZU","12-Mar-24",435,69,435,30015,"","N","Y"
23505,2024-03-08 13:02:00,"CP-NZU","12-Mar-24",2000,69,2000,138000,"","Y","Y"
23504,2024-03-08 13:02:00,"CP-NZU","12-Mar-24",1465,69,1465,101085,"","N","Y"
23503,2024-03-08 13:02:00,"CP-NZU","12-Mar-24",35,69,35,2415,"","N","Y"
23510,2024-03-08 14:43:00,"CP-NZU","12-Mar-24",150,70,150,10500,"","Y","Y"
23509,2024-03-08 14:43:00,"CP-NZU","12-Mar-24",200,70,200,14000,"","Y","Y"
